Time (hr),Loss AC (kW),Load AC (kW),Net Meter AC (kW),Solar AC (kW),Battery AC (kW),Battery SOC AC,Loss DC (kW),Load DC (kW),Net Meter DC (kW),Solar DC (kW),Battery DC (kW),Battery SOC DC
8284.0,4.9630302734375,38.9752734375,-43.8931328125,0.0,0.0,0.00012625257659237832,5.0283095703125,38.9752734375,-42.5320625,0.0,0.0,0.00012625257659237832
8285.0,5.48031298828125,43.62358203125,-49.0577421875,0.0,0.0,0.00012612639693543315,5.27760693359375,43.62358203125,-47.42444921875,0.0,0.0,0.00012612639693543315
8286.0,15.2362177734375,135.433890625,-147.870796875,0.7751216430664063,0.0,0.0001260003336938098,8.581693359375,135.433890625,-140.29359375,0.7751216430664063,0.0,0.0001260003336938098
8287.0,14.4627744140625,124.410984375,-121.7048125,16.0464736328125,0.0,0.0001258743868675083,6.80101904296875,124.410984375,-114.025515625,16.0464736328125,0.0,0.0001258743868675083
8288.0,22.5787421875,150.403,-77.8366328125,94.560984375,0.0,0.00012574858556035906,10.1461103515625,150.403,-64.3767734375,94.560984375,0.0,0.00012574858556035906
8289.0,21.267736328125,129.162171875,-2.425635498046875,147.358546875,0.0,0.00012562290066853166,7.916126953125,129.162171875,11.6490791015625,147.358546875,0.0,0.00012562290066853166
8290.0,22.633908203125,122.9010234375,63.320390625,207.831765625,0.0,0.00012549733219202608,10.21168359375,122.9010234375,76.1509453125,207.831765625,0.0,0.00012549733219202608
8291.0,23.891208984375,124.40025,87.5925078125,234.623140625,0.0,0.00012537189468275756,11.0303779296875,124.40025,100.7339609375,234.623140625,0.0,0.00012537189468275756
8292.0,24.15403125,124.1335,94.5713203125,241.5356875,0.0,0.0001252465881407261,11.2261796875,124.1335,107.724953125,241.5356875,0.0,0.0001252465881407261
8293.0,21.62788671875,120.1672265625,52.08126953125,192.98059375,0.0,0.00012512141256593168,10.1457978515625,120.1672265625,64.12582421875,192.98059375,0.0,0.00012512141256593168
8294.0,19.7724609375,115.2285546875,31.70950390625,166.023140625,0.0,0.0001249963534064591,9.3005029296875,115.2285546875,42.81146484375,166.023140625,0.0,0.0001249963534064591
8295.0,17.47717578125,116.18240625,-40.71440234375,92.625921875,0.0,0.00012487141066230834,8.359849609375,116.18240625,-30.7016953125,92.625921875,0.0,0.00012487141066230834
8296.0,15.742896484375,128.882953125,-128.9995234375,15.4374736328125,0.0,0.00012474659888539463,9.91206640625,128.882953125,-121.9175546875,15.4374736328125,0.0,0.00012474659888539463
8297.0,16.071025390625,137.35721875,-153.137171875,0.0,0.0,0.00012462191807571799,10.866107421875,137.35721875,-145.759890625,0.0,0.0,0.00012462191807571799
8298.0,12.5544169921875,111.878078125,-124.0876171875,0.0,0.0,0.0001244973682332784,8.2739189453125,111.878078125,-118.199578125,0.0,0.0,0.0001244973682332784
8299.0,12.448650390625,112.7012578125,-124.759234375,0.0,0.0,0.0001243729202542454,8.2433173828125,112.7012578125,-118.983890625,0.0,0.0,0.0001243729202542454
8300.0,11.4226181640625,104.1847421875,-115.0992421875,0.0,0.0,0.0001242486177943647,7.3596396484375,104.1847421875,-109.6297109375,0.0,0.0,0.0001242486177943647
8301.0,11.3522099609375,103.80434375,-114.624453125,0.0,0.0,0.0001241244317498058,7.32922998046875,103.80434375,-109.2138359375,0.0,0.0,0.0001241244317498058
8302.0,5.147080078125,41.2635546875,-46.36539453125,0.0,0.0,0.00012400036212056875,5.18946240234375,41.2635546875,-44.97792578125,0.0,0.0,0.00012400036212056875
8303.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012387642345856875,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012387642345856875
8304.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.0001237526157638058,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.0001237526157638058
8305.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.0001236289244843647,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.0001236289244843647
8306.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.0001235053496202454,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.0001235053496202454
8307.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.0001233819202752784,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.0001233819202752784
8308.0,4.9630302734375,38.9752734375,-43.8931328125,0.0,0.0,0.00012325859279371798,5.0283095703125,38.9752734375,-42.5320625,0.0,0.0,0.00012325859279371798
8309.0,5.45708154296875,43.4763828125,-48.88744921875,0.0,0.0,0.00012313539627939463,5.27336767578125,43.4763828125,-47.27310546875,0.0,0.0,0.00012313539627939463
8310.0,14.2506904296875,128.7661015625,-140.81103125,0.4687269897460937,0.0,0.0001230123161803931,8.1972041015625,128.7661015625,-133.752109375,0.4687269897460937,0.0,0.0001230123161803931
8311.0,13.93023046875,123.8840703125,-125.8763828125,10.903298828125,0.0,0.00012288936704862863,6.84611572265625,123.8840703125,-118.6621328125,10.903298828125,0.0,0.00012288936704862863
8312.0,22.7154609375,152.4124375,-98.1572890625,76.4183359375,0.0,0.0001227665488841012,10.438158203125,152.4124375,-84.816984375,76.4183359375,0.0,0.0001227665488841012
8313.0,21.873279296875,129.5483984375,10.29573046875,160.98628125,0.0,0.0001226438325829804,8.59879296875,129.5483984375,24.234359375,160.98628125,0.0,0.0001226438325829804
8314.0,22.1839453125,123.569140625,48.37685546875,193.216625,0.0,0.00012252126180101186,9.9339814453125,123.569140625,61.11446875,193.216625,0.0,0.00012252126180101186
8315.0,23.78253125,125.042546875,82.37925,229.981609375,0.0,0.00012239879288244992,10.8686904296875,125.042546875,95.6020859375,229.981609375,0.0,0.00012239879288244992
8316.0,23.031193359375,125.2202265625,62.6424453125,209.842453125,0.0,0.00012227645493112504,10.3076640625,125.2202265625,75.7862265625,209.842453125,0.0,0.00012227645493112504
8317.0,22.64528125,122.945125,63.04348828125,207.614046875,0.0,0.00012215424794703722,10.3880380859375,122.945125,75.7793046875,207.614046875,0.0,0.00012215424794703722
8318.0,16.75441015625,122.0430625,-101.982609375,36.61331640625,-0.0,0.00012203215010231361,9.2945146484375,122.0430625,-93.54025,36.61331640625,-0.0,0.00012203215010231361
8319.0,17.806880859375,123.4338671875,-93.8509765625,47.16339453125,0.0,0.00012191017594886944,9.439169921875,123.4338671875,-84.510625,47.16339453125,0.0,0.00012191017594886944
8320.0,17.041119140625,138.90659375,-144.7089375,10.9777998046875,0.0,0.00012178833276266232,10.1916962890625,138.90659375,-136.631203125,10.9777998046875,0.0,0.00012178833276266232
8321.0,16.65409375,143.67884375,-159.9664375,0.0,0.0,0.00012166659871581942,11.0907578125,143.67884375,-152.251375,0.0,0.0,0.00012166659871581942
8322.0,12.653248046875,114.0045234375,-126.279578125,0.0,0.0,0.00012154499563621357,8.3387275390625,114.0045234375,-120.364890625,0.0,0.0,0.00012154499563621357
8323.0,12.4962919921875,114.1457109375,-126.2271875,0.0,0.0,0.00012142351624788716,8.288802734375,114.1457109375,-120.4546328125,0.0,0.0,0.00012142351624788716
8324.0,11.4144990234375,104.0853828125,-114.99378125,0.0,0.0,0.00012130215327488258,7.35609521484375,104.0853828125,-109.528359375,0.0,0.0,0.00012130215327488258
8325.0,11.1132294921875,100.8849609375,-111.5253203125,0.0,0.0,0.00012118091399315745,7.2242353515625,100.8849609375,-106.2350546875,0.0,0.0,0.00012118091399315745
8326.0,5.147080078125,41.2635546875,-46.36539453125,0.0,0.0,0.00012105979112675413,5.18946240234375,41.2635546875,-44.97792578125,0.0,0.0,0.00012105979112675413
8327.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012093879195163026,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012093879195163026
8328.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012081791646778584,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012081791646778584
8329.0,4.95988671875,38.93618359375,-43.8508984375,0.0,0.0,0.00012069715739926323,5.02548681640625,38.93618359375,-42.4901953125,0.0,0.0,0.00012069715739926323
