Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 10/31  08:00:00,521564064.046137,81947125.7080763,0.0,173690957.559793,0.0,253451924.59276,12443671.846684,30384.3388235294,7877888.6393144,0.0,7877888.6393144 
 10/31  09:00:00,450476170.563215,37170048.0762443,4086291.84186919,173690957.559793,0.0,223397067.449903,12101421.2965818,30384.3388235294,7879263.12643816,0.0,7879263.12643816 
 10/31  10:00:00,438288771.689836,18714339.6679422,17322119.2936135,173690957.559793,0.0,216461331.186166,12069639.6434974,30384.3388235294,3975910.56056303,0.0,3975910.56056303 
 10/31  11:00:00,446182122.403357,13958686.9725277,22755701.5545711,173690957.559793,0.0,223397067.449903,12349324.5277385,30384.3388235294,7881111.69379361,0.0,7881111.69379361 
 10/31  12:00:00,445224950.289797,14063547.1988183,23426411.8530382,173690957.559793,0.0,221437412.824822,12576236.5145021,30384.3388235294,11790706.2152846,0.0,11790706.2152846 
 10/31  13:00:00,459486963.979845,7863394.15939721,36067660.550288,173690957.559793,0.0,229176847.669683,12657719.7018604,30384.3388235294,7883033.52878269,0.0,7883033.52878269 
 10/31  14:00:00,454345415.29357,12665779.9372234,39169467.1053684,173690957.559793,0.0,216461331.186166,12327495.1661949,30384.3388235294,7879243.87428032,0.0,7879243.87428032 
 10/31  15:00:00,445118477.437314,17792104.4315966,24811713.804086,173690957.559793,0.0,216461331.186166,12331986.1168481,30384.3388235294,7876720.44560701,0.0,7876720.44560701 
 10/31  16:00:00,459550702.036298,32886253.0154483,13428382.4445237,173690957.559793,0.0,226864935.581771,12649789.095938,30384.3388235294,3976741.3917863,0.0,3976741.3917863 
 10/31  17:00:00,444491797.67633,55227000.6799594,15122109.4881144,135092966.99095,0.0,226061237.000646,12958099.1778359,30384.3388235294,7876967.13033718,0.0,7876967.13033718 
 10/31  18:00:00,384189975.773492,72956494.3856204,19742254.4437606,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,3972888.49274977,0.0,3972888.49274977 
 10/31  19:00:00,384989393.477349,78211550.470883,24534264.414003,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,3972234.54732479,0.0,3972234.54732479 
 10/31  20:00:00,348498569.964164,99905471.0671145,24246506.1578507,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972272.84715542,0.0,3972272.84715542 
 10/31  21:00:00,347937771.928226,112180797.087287,16034206.2775652,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 10/31  22:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3970720.06410937,0.0,3970720.06410937 
 10/31  23:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 10/31  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970716.76730258,0.0,3970716.76730258 
 11/01  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/01  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/01  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970716.8629595,0.0,3970716.8629595 
 11/01  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/01  05:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971126.23170075,0.0,3971126.23170075 
 11/01  06:00:00,367968970.824064,206143188.113954,0.0,19298995.2844214,53294400.,77195981.1376857,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/01  07:00:00,389478658.921269,175243624.103855,0.0,57896985.8532643,26647200.,117654442.676147,12006021.9491793,30384.3388235294,3972630.68481922,0.0,3972630.68481922 
 11/01  08:00:00,495584630.702914,55917886.8619631,0.0,173690957.559793,0.0,253451924.59276,12493477.3495744,30384.3388235294,7878413.20196533,0.0,7878413.20196533 
 11/01  09:00:00,446108818.927938,24286864.8607818,12482284.288766,173690957.559793,0.0,223397067.449903,12221260.4298708,30384.3388235294,7879385.65003605,0.0,7879385.65003605 
 11/01  10:00:00,448415010.234553,16538976.4638402,28858561.1975024,173690957.559793,0.0,216461331.186166,12834799.4884269,30384.3388235294,3975941.76132569,0.0,3975941.76132569 
 11/01  11:00:00,462419681.585492,11376161.0824956,39157411.5237777,173690957.559793,0.0,223397067.449903,14767699.6306992,30384.3388235294,7881186.20246215,0.0,7881186.20246215 
 11/01  12:00:00,473472207.208291,9925454.8478852,52014605.0657864,173690957.559793,0.0,221437412.824822,16373392.5711809,30384.3388235294,11789311.7477074,0.0,11789311.7477074 
 11/01  13:00:00,493445539.329758,1137220.30652597,71571302.7526891,173690957.559793,0.0,229176847.669683,17838826.7022436,30384.3388235294,7883148.24417503,0.0,7883148.24417503 
 11/01  14:00:00,489116054.246076,0.0,81876634.4136965,173690957.559793,0.0,216461331.186166,17056746.7475967,30384.3388235294,7880025.4527639,0.0,7880025.4527639 
 11/01  15:00:00,489475476.889703,0.0,82824004.3713807,173690957.559793,0.0,216461331.186166,16468799.4335392,30384.3388235294,7876848.92781199,0.0,7876848.92781199 
 11/01  16:00:00,493092837.856924,0.0,77416544.5584546,173690957.559793,0.0,226864935.581771,15090015.8180817,30384.3388235294,7879572.76059045,0.0,7879572.76059045 
 11/01  17:00:00,429669237.035003,298731.567886509,54812524.9916375,135092966.99095,0.0,226061237.000646,13373392.145059,30384.3388235294,3973777.32851899,0.0,3973777.32851899 
 11/01  18:00:00,338154987.465623,12047473.5813241,34616286.9401879,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,3972955.04622233,0.0,3972955.04622233 
 11/01  19:00:00,338673490.17461,30246756.1629016,26183155.4192452,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,3972015.67091293,0.0,3972015.67091293 
 11/01  20:00:00,303937434.031161,57313502.8079698,22277338.4839931,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972336.93575743,0.0,3972336.93575743 
 11/01  21:00:00,310020362.808265,70600505.6739015,19697088.5709893,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/01  22:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3970722.66788205,0.0,3970722.66788205 
 11/01  23:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/01  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970715.00909393,0.0,3970715.00909393 
 11/02  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/02  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/02  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970716.99520779,0.0,3970716.99520779 
 11/02  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/02  05:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971153.71869132,0.0,3971153.71869132 
 11/02  06:00:00,335182627.873176,173356845.163066,0.0,19298995.2844214,53294400.,77195981.1376857,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/02  07:00:00,366231684.827847,151996650.010432,0.0,57896985.8532643,26647200.,117654442.676147,12006021.9491793,30384.3388235294,3972703.46522124,0.0,3972703.46522124 
 11/02  08:00:00,485214656.491536,45431859.7715101,0.0,173690957.559793,0.0,253451924.59276,12609530.2286489,30384.3388235294,7878269.89683204,0.0,7878269.89683204 
 11/02  09:00:00,438478479.71902,20454985.2529362,8642070.35090848,173690957.559793,0.0,223397067.449903,12263014.7666563,30384.3388235294,7879610.74239327,0.0,7879610.74239327 
 11/02  10:00:00,438312285.521005,14613183.0254291,20638017.5323082,173690957.559793,0.0,216461331.186166,12878411.8784845,30384.3388235294,3975653.43925717,0.0,3975653.43925717 
 11/02  11:00:00,451964343.935793,10163059.2934085,29739728.0155414,173690957.559793,0.0,223397067.449903,14943147.2783233,30384.3388235294,7881442.4640631,0.0,7881442.4640631 
 11/02  12:00:00,463808377.119506,9478051.11415381,42495744.9977689,173690957.559793,0.0,221437412.824822,16675826.2841444,30384.3388235294,11789723.6389418,0.0,11789723.6389418 
 11/02  13:00:00,475534772.411448,1107103.37969001,53470363.253453,173690957.559793,0.0,229176847.669683,18059116.2100053,30384.3388235294,7883440.35135314,0.0,7883440.35135314 
 11/02  14:00:00,464066871.64286,0.0,56391328.4416193,173690957.559793,0.0,216461331.186166,17492870.1164577,30384.3388235294,7880002.33814198,0.0,7880002.33814198 
 11/02  15:00:00,468163152.272733,0.0,61293845.4075832,173690957.559793,0.0,216461331.186166,16686633.7803664,30384.3388235294,7877144.39466606,0.0,7877144.39466606 
 11/02  16:00:00,482550068.89112,0.0,65840148.342757,173690957.559793,0.0,226864935.581771,16123643.0679757,30384.3388235294,7879899.04611634,0.0,7879899.04611634 
 11/02  17:00:00,431465903.389543,332339.92067429,56410672.7891284,135092966.99095,0.0,226061237.000646,13538302.3493198,30384.3388235294,3973927.26072321,0.0,3973927.26072321 
 11/02  18:00:00,344694074.360042,8908234.11462154,44294613.301309,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,3973091.0845707,0.0,3973091.0845707 
 11/02  19:00:00,339392064.4585,27240842.3852643,29907643.4807726,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,3972129.21631837,0.0,3972129.21631837 
 11/02  20:00:00,300284461.145948,54348749.335361,21589119.0713886,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972461.77052721,0.0,3972461.77052721 
 11/02  21:00:00,308380001.869658,67949187.5014073,20708045.8048767,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/02  22:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3970869.68102762,0.0,3970869.68102762 
 11/02  23:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/02  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970712.84155774,0.0,3970712.84155774 
 11/03  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/03  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/03  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970711.26918884,0.0,3970711.26918884 
 11/03  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/03  05:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971099.00732905,0.0,3971099.00732905 
 11/03  06:00:00,300840394.841857,128126074.34783,10832900.3718207,19298995.2844214,53294400.,77195981.1376857,12061659.3612757,30384.3388235294,72000.,0.0,72000. 
 11/03  07:00:00,355150978.858229,124899370.969196,7134173.07161854,57896985.8532643,35529600.,117654442.676147,12006021.9491793,30384.3388235294,3972593.84593322,0.0,3972593.84593322 
 11/03  08:00:00,483373013.982148,38743222.720382,4751342.23558502,173690957.559793,0.0,253451924.59276,12705182.5348047,30384.3388235294,7877791.08637375,0.0,7877791.08637375 
 11/03  09:00:00,435900073.866162,18938759.3354255,7548060.6777663,173690957.559793,0.0,223397067.449903,12294844.5044504,30384.3388235294,7878500.00093526,0.0,7878500.00093526 
 11/03  10:00:00,437398302.762739,22214599.0481539,12826946.7802037,173690957.559793,0.0,216461331.186166,12174083.849598,30384.3388235294,3975342.83583936,0.0,3975342.83583936 
 11/03  11:00:00,437533885.664678,12548997.0703662,15459921.435138,173690957.559793,0.0,223397067.449903,12406557.8106541,30384.3388235294,11785579.809975,0.0,11785579.809975 
 11/03  12:00:00,439815455.909057,14027103.1047785,17956399.3962465,173690957.559793,0.0,221437412.824822,12673198.6845933,30384.3388235294,7884356.67409441,0.0,7884356.67409441 
 11/03  13:00:00,446014525.867348,13589897.714071,16799696.9824002,173690957.559793,0.0,229176847.669683,12726741.6025774,30384.3388235294,7883907.18393538,0.0,7883907.18393538 
 11/03  14:00:00,422613193.224063,5030285.75334894,15006442.0250016,173690957.559793,0.0,216461331.186166,12393792.3609296,30384.3388235294,7879355.45257428,0.0,7879355.45257428 
 11/03  15:00:00,419086962.771052,509061.204479729,15946749.5656515,173690957.559793,0.0,216461331.186166,12448478.9161376,30384.3388235294,7877609.95191918,0.0,7877609.95191918 
 11/03  16:00:00,437737185.735644,14150669.9611901,10208349.2726028,173690957.559793,0.0,226864935.581771,12791889.0214634,30384.3388235294,7880396.35263864,0.0,7880396.35263864 
 11/03  17:00:00,426085360.117351,51821728.0826255,0.0,135092966.99095,0.0,226061237.000646,13079043.7043058,30384.3388235294,3973567.99067522,0.0,3973567.99067522 
 11/03  18:00:00,374492067.242339,83000840.2982276,0.0,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,3972865.97891453,0.0,3972865.97891453 
 11/03  19:00:00,375231045.11429,92987466.5218271,0.0,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,3972026.22162913,0.0,3972026.22162913 
 11/03  20:00:00,340568642.164338,116222049.42514,0.0,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972315.81611979,0.0,3972315.81611979 
 11/03  21:00:00,344746257.390631,125023488.827256,0.0,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/03  22:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971006.73847393,0.0,3971006.73847393 
 11/03  23:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/03  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970716.58135795,0.0,3970716.58135795 
 11/04  01:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/04  02:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970718.94027567,0.0,3970718.94027567 
 11/04  03:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/04  04:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/04  05:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970935.88639536,0.0,3970935.88639536 
 11/04  06:00:00,364985126.426113,203159343.716003,0.0,19298995.2844214,53294400.,77195981.1376857,12006021.9491793,30384.3388235294,3970970.72176041,0.0,3970970.72176041 
 11/04  07:00:00,345733015.961698,183176736.548291,0.0,19298995.2844214,35529600.,95691277.8409825,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/04  08:00:00,372015115.123031,150805371.375429,0.0,96494976.4221072,0.0,112678361.037492,12006021.9491793,30384.3388235294,3972112.54415164,0.0,3972112.54415164 
 11/04  09:00:00,358379438.239249,129078002.183954,0.0,96494976.4221072,0.0,120770053.345184,12006021.9491793,30384.3388235294,3973183.96702868,0.0,3973183.96702868 
 11/04  10:00:00,314332044.791025,88498476.8675987,0.0,96494976.4221072,0.0,117302185.213316,12006021.9491793,30384.3388235294,3972587.72080639,0.0,3972587.72080639 
 11/04  11:00:00,303892303.867098,69967043.6359801,0.0,96494976.4221072,0.0,125393877.521008,12006021.9491793,30384.3388235294,3973256.50354039,0.0,3973256.50354039 
 11/04  12:00:00,293902391.231927,62643075.2612558,1957879.91537692,96494976.4221072,0.0,120770053.345184,12006021.9491793,30384.3388235294,3972731.33298858,0.0,3972731.33298858 
 11/04  13:00:00,277307429.778576,49827062.490953,7426579.58397691,96494976.4221072,0.0,111522404.993536,12006021.9491793,30384.3388235294,3972640.27184206,0.0,3972640.27184206 
 11/04  14:00:00,184474350.096427,53741339.0180087,12953980.0166595,28948492.9266322,0.0,76794131.8471234,12006021.9491793,30384.3388235294,3972055.96758697,0.0,3972055.96758697 
 11/04  15:00:00,216588838.471098,88359504.2961848,15074127.2889795,28948492.9266322,0.0,72170307.6712992,12006021.9491793,30384.3388235294,3971870.99842965,0.0,3971870.99842965 
 11/04  16:00:00,250077111.139195,120860241.580363,14905706.6289419,28948492.9266322,0.0,73326263.7152553,12006021.9491793,30384.3388235294,3972081.74635959,0.0,3972081.74635959 
 11/04  17:00:00,254629725.242717,164025487.829038,4085611.36646478,9649497.64221072,0.0,64832722.1170006,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/04  18:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3971021.46689287,0.0,3971021.46689287 
 11/04  19:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/04  20:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970983.28438549,0.0,3970983.28438549 
 11/04  21:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/04  22:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970718.84153583,0.0,3970718.84153583 
 11/04  23:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/04  24:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970716.50593967,0.0,3970716.50593967 
 11/05  01:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/05  02:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/05  03:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970565.33957085,0.0,3970565.33957085 
 11/05  04:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/05  05:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3971014.5816181,0.0,3971014.5816181 
 11/05  06:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/05  07:00:00,103106467.834299,0.0,0.0,9649497.64221072,35529600.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/05  08:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970702.60409602,0.0,3970702.60409602 
 11/05  09:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/05  10:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970703.41277695,0.0,3970703.41277695 
 11/05  11:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/05  12:00:00,89593704.8147251,0.0,14634852.9318198,9649497.64221072,0.0,57896985.8532643,7381984.04860676,30384.3388235294,3971094.99114246,0.0,3971094.99114246 
 11/05  13:00:00,92337331.95349,0.0,17101332.6493601,9649497.64221072,0.0,57896985.8532643,7659131.46983142,30384.3388235294,72000.,0.0,72000. 
 11/05  14:00:00,105406876.446248,0.0,28556274.8351312,9649497.64221072,0.0,57896985.8532643,9273733.77681829,30384.3388235294,3971095.8067927,0.0,3971095.8067927 
 11/05  15:00:00,107128629.019206,0.0,30916920.5960294,9649497.64221072,0.0,57896985.8532643,8634840.58887839,30384.3388235294,72000.,0.0,72000. 
 11/05  16:00:00,74604519.1879559,0.0,5354952.03725123,9649497.64221072,0.0,57896985.8532643,1672699.31640608,30384.3388235294,72000.,0.0,72000. 
 11/05  17:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970744.34381471,0.0,3970744.34381471 
 11/05  18:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/05  19:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970587.53652404,0.0,3970587.53652404 
 11/05  20:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/05  21:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/05  22:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970783.2020192,0.0,3970783.2020192 
 11/05  23:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/05  24:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970587.65873118,0.0,3970587.65873118 
 11/06  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/06  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970716.09863725,0.0,3970716.09863725 
 11/06  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/06  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/06  05:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970718.77596359,0.0,3970718.77596359 
 11/06  06:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/06  07:00:00,465049696.565724,320988713.855614,0.0,19298995.2844214,35529600.,77195981.1376857,12006021.9491793,30384.3388235294,3970996.06542338,0.0,3970996.06542338 
 11/06  08:00:00,422568556.338883,234980721.521468,0.0,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3972835.17682384,0.0,3972835.17682384 
 11/06  09:00:00,556172369.443902,114013951.179167,2956650.92471757,173690957.559793,0.0,253451924.59276,12028500.8486401,30384.3388235294,3974757.99403671,0.0,3974757.99403671 
 11/06  10:00:00,492278049.889946,71294076.6845547,11859541.907693,173690957.559793,0.0,223397067.449903,12006021.9491793,30384.3388235294,7878415.26625639,0.0,7878415.26625639 
 11/06  11:00:00,448178703.772603,29784794.8059605,16205213.9326798,173690957.559793,0.0,216461331.186166,12006021.9491793,30384.3388235294,7879434.01156936,0.0,7879434.01156936 
 11/06  12:00:00,453959689.665515,26278079.5002601,18552866.7770505,173690957.559793,0.0,223397067.449903,12010334.0396853,30384.3388235294,7881217.5060472,0.0,7881217.5060472 
 11/06  13:00:00,457992320.873012,28301257.7027295,22257468.6739208,173690957.559793,0.0,221437412.824822,12274839.7729232,30384.3388235294,11790332.7200621,0.0,11790332.7200621 
 11/06  14:00:00,464753218.940241,15789273.0886665,33681667.6770847,173690957.559793,0.0,229176847.669683,12384088.6061899,30384.3388235294,7883212.81891979,0.0,7883212.81891979 
 11/06  15:00:00,460808695.954039,25685489.343948,32833838.3621418,173690957.559793,0.0,216461331.186166,12106695.1631657,30384.3388235294,7877664.06326881,0.0,7877664.06326881 
 11/06  16:00:00,463924560.484915,42770726.9438013,18851312.9093894,173690957.559793,0.0,216461331.186166,12119847.5469409,30384.3388235294,3974802.99435298,0.0,3974802.99435298 
 11/06  17:00:00,486160827.713798,69143146.8001342,4030400.54281782,173690957.559793,0.0,226864935.581771,12401002.890459,30384.3388235294,7881377.53423273,0.0,7881377.53423273 
 11/06  18:00:00,519742402.292579,92591005.2637595,0.0,135092966.99095,53294400.,226061237.000646,12672408.6983993,30384.3388235294,3973995.52662176,0.0,3973995.52662176 
 11/06  19:00:00,411187293.265161,119696066.32105,0.0,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,7874900.26385558,0.0,7874900.26385558 
 11/06  20:00:00,409804644.535909,127561065.943446,0.0,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/06  21:00:00,370376607.160173,146030014.420974,0.0,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972324.14850868,0.0,3972324.14850868 
 11/06  22:00:00,374608219.003636,154885450.440261,0.0,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,3971266.50544355,0.0,3971266.50544355 
 11/06  23:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/06  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970723.4060679,0.0,3970723.4060679 
 11/07  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/07  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970725.08065766,0.0,3970725.08065766 
 11/07  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/07  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970725.26080565,0.0,3970725.26080565 
 11/07  05:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/07  06:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971114.65681186,0.0,3971114.65681186 
 11/07  07:00:00,365971602.246211,221910619.536101,0.0,19298995.2844214,35529600.,77195981.1376857,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
